address,blockHash,blockNumber,data,event,exchange,msg.sender,timestamp,token,transactionHash
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xc602590f1bb8b3a782b12036dfc775a4df9acd9e4c652b4b33759b92a492deb2,7420426,b'',NewExchange,0xc932eded711CEB421078bab6b44b558656bD7864,0xc2351c961181eCD4e682857224E873ebbf956FDe,1553283075,0xeeF338C585ee3Cf674f717937F12E6F52aCCF5E1,0x2da5253bb3fec1146632521c63df364299f9cdf80088966a677eee9c6e70325c
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xa6f8060e1674a39d38a7aabf3e3d9584c3b374d7491e87f1f5277417d07bf90a,7421050,b'',NewExchange,0x238ff2e978a7FBb59Ee2636CaaD269A440cBd43f,0xfe09add69b100E45162662a59596920cbc47b508,1553291713,0x8377ee6d3545Bc6ff1425ee3015DC648B149C7B2,0x2977f05b78a3e8990a03cc383ce4313a3d35ae3a93e4d8c72ac68785d6c1ccd2
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x1f4c3f3232d226010e711618713fc35958f4189ccb63a8af2a79797b58c53f47,7421871,b'',NewExchange,0x0CE13E66BeF17801c9f19FB763be2dD2F391D7c2,0xDD99aC0E478CD68A63214bbAE00FcC9A5884bc6C,1553302419,0xB26631c6dda06aD89B93C71400D25692de89c068,0x9e8d4ea335d785409c1b0274f45ded0e1e0fe767c16ea702131c72e310fe91cf
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x058df88ab3da3e7116def24c75ff404da3789a507f11fa9198855c91a862bfd8,7427400,b'',NewExchange,0xFaDDccf91009C6383BC7B75C7F19A2c8BE2F75ef,0xfe09add69b100E45162662a59596920cbc47b508,1553377276,0x2515905Dd027Cc38f139fEDa8e7E6945C7F9d07A,0x692c8a48e99a66e3356887ea2b4fb353de46efbd0ba684067aa5d9fb1233ab86
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xa4497acfd01f59906554f2d1fcb928682f0c17f14641056a9d7991f661d0ff5a,7429814,b'',NewExchange,0x198dA2B510E297605641f38b64e668675D778c6F,0xC1f57f43a26523a6114dC2B00F850440A53B138f,1553409506,0xf09209cC5EaE846ee2cc4a493e7B962CA7BCfbbb,0x0ffa89abd229c420f49742d5a98a64a00fefbc0152163a30496066029f84cb1c
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x8392275aeb12e9b808979c661eafc581b05d586abdbe28a2eef3381da6c6672e,7433081,b'',NewExchange,0xb5E96c3AD1cCC79e7ab13433471bAf785BB4977E,0x7aEb5bB8192F59aD3f9cb9970881a9c6074Cbf75,1553453525,0x70861e862E1Ac0C96f853C8231826e469eAd37B1,0x9665cd4ab9b23d3c54d42ab9bbde296facb60dc4808d0efe002731d4703b55f5
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x164b76ca8953c7727c41f4e2b4df0cc54c2d08a362432856cd2a3ef8ac2d3af6,7433248,b'',NewExchange,0xEb765BC156De3249b491d2DB7aba3450FbCF9c5B,0xc49eE2e6bCFa4adb38450795B3037924cd90B2f8,1553455451,0x4CBDD06fcc050c7E0bd77478Ed0FE4ea5eec651C,0xcca953ebdba1eb66cca89a88f99ad08c8fb88251c9181e49da62017cea0ec1c4
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x1e5b311c2e1ed3877f7825f0aaa546f5b4c856f99341c33c7d5b99bfb0246c1d,7439686,b'',NewExchange,0x112558C05B1e7F28dAA98e48C8d7e0ced2F496c8,0xc9a06469a723d0BEB457E6fCDD7C41f6c9D61916,1553542080,0x189C05C3C191015c694032E1b09C190D5DB3fb50,0x7ac7cfa978c392875f7afe19b21b9b764cc5aa9f74ce74f4e374e4e7e3831c83
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x515318a0d9b1151b3714063704255dce9c359bf97047753bf2ef7eb33b19c0eb,7443152,b'',NewExchange,0x6469A4E75F37D9f8f4B1Cee6BB3C1a1fE933E2A7,0x91E60b5a9bb7e0B221E8536F0c5C54A9E943bB62,1553588491,0x3893b9422Cd5D70a81eDeFfe3d5A1c6A978310BB,0xd489e25d878e4a34ae721fc83b92a63e51b63c61d82bd9631982cb900cb9f80e
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xc01243f9ed83c42cd5c4a349fea318d99d688e30f8a3d6026f8a7d805dde3559,7443916,b'',NewExchange,0x7eA7134Ed6C41d9e35dAe7e7e1fF0FCC406224CA,0xB508b2B0BaAe04A395d861Ac6d87DB0d1FEB0Ffb,1553598852,0x01b3Ec4aAe1B8729529BEB4965F27d008788B0EB,0x96b331b36e5843914e23266e3500d0897e623fe89fe029c64ee1aa3f0f2fc5c0
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xc817ac01161c68c105f184dfa283d92c8b5fdfd357cc894d23ec3f6e4f7bf58f,7445773,b'',NewExchange,0x2AFBCc0BB7a78Bd4d9A63C24c13042212B37F665,0x2577A8539cb2194ACD72f035dbB691ce5F406d3F,1553624696,0xe7049114562C759d5E9D1d25783773Ccd61C0a65,0x700367f84b6c4e54a3b3c0180b72a6019fb34da583725efae3dfc12f5df8ddee
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x934682e71ba4e3793078ee12f9ccb843663b61947efc329a0cbd71e41ff2344c,7452919,b'',NewExchange,0xCdD6E09627d23368b770D9162807F181D061FB3E,0x91D6E260A5965a3C33D5Bc4bf4ADCF96C449ED2e,1553720448,0x36774FBcA6B17325947CB208F77b4871ac7b6217,0x0a47e0ec29927f6ba925b4d2d9e59843f9cdd794d419565691ddc09e7b0600e9
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x06a68a6931601d6c58dc9d70ad526b7e8496cb2e9746c9a4ff679387a1766edf,7455395,b'',NewExchange,0x48b109A5981573D03E5bECeC76AA805B7640CD58,0xE23fe51187A807d56189212591F5525127003bdf,1553754435,0x98626E2C9231f03504273d55f397409deFD4a093,0x3e11575765674ae04b1fa0bd76ea485cb883ed8f28dc345c2bbf5ba55b0aeb01
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xee60b013ebb089a474a3ce8fe49cc381c295ca707db8667a11f7d1bdf4362a4a,7461083,b'',NewExchange,0x28Fe20afbf3450f13B803A639e19A8b0C005A5F3,0x3869ac94cC105058CA7427FFE3C9d54917314E8E,1553830926,0x081F67aFA0cCF8c7B17540767BBe95DF2bA8D97F,0xf7ecedc17d332f8f39e0619de5cbafa076588e9e266b9439b298ac3c496d1bf7
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x795b2e7fb82de386925bcac8d1ea7372537a78398ded63ada8626b6f7c7d4832,7462921,b'',NewExchange,0x7cdFF5f7E1886767aE561ea0c2F926Db3C25706D,0x32a5e891c24eE6E428F71deC747817D7dA2DcafE,1553855847,0x39550DC5919A990a5786fcDc1d5b7C392d362ddE,0xc33909d4c9b4ba4ad3783b558f2b37d55b96ffb252c623c4be53faf383bd6031
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xf988b1c246c94fbf79a568ac1b7b45aada43aa974aa6b385cbd0816cf1ec261a,7477671,b'',NewExchange,0xA0834baD199282494763f36E93C4900cC950360E,0x81aaA9a7a8358cC2971B9b8dE72aCCe6d7862BC8,1554055781,0xA120Cb0530EA11451B002b7EAfAC91d8B5B8A499,0x2e2192daeb678210921c2559a340916dc530ae418f4bdd240e71c59a5aa3171d
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x35ea31497c8a570cc806e1b18b8e0bfc3e28a2a16bbb2a8a904cbc5e3b948205,7478901,b'',NewExchange,0x05d9c70Cee7760FF3C7b50c3F7F9C0de24c0D840,0x963f05fB922618324026374349a8aad4542FA14f,1554072260,0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6,0x6a96e52a35766506e0faef87c5506d34851be43dd5727eaab72fc50840e7648e
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x95b8c74f5961aa1e19a9091e2c14b160128c54924c692f55737521114702839c,7479675,b'',NewExchange,0x72fEa1B0bF11c86E461c38D9F73e78Dd21000D64,0x299FfD25C093dFC277Ca553D0ae885fba8a81cfA,1554082172,0xc27A2F05fa577a83BA0fDb4c38443c0718356501,0xcb0feb60c86d30f82f9d8e17f0b3b37101b242d768f388f785beedc47c8c5b12
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x031a8e2983c77964259cd63912fda358ed33dbfac98c75d2a822e0642a95ec0f,7492634,b'',NewExchange,0x46c106A6BEfDDD066b202C9763CCC55C6f6C429B,0x89336358f38e01FA8658aFbAE1D1b8FcE8b8F363,1554257893,0x69BEaB403438253f13b6e92Db91F7FB849258263,0x2919d7ffb7ae154d88e42e604464a10a95feb31ff642f65ce47d5ce6de89116a
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xd58415c285e4db15df205d65b5abc8b715d33fcbcd0fba461b6afaa8014ee8cc,7496334,b'',NewExchange,0x45ED432a5f3638100cFc7c213E88Fc902AC74cD4,0xE4b205c76B78Cf72012D6040C33429Dba9bBd19B,1554308885,0x7aDd89F3a7d2530d83B99593C67f56740Ec11cc6,0xe5d46237e4e138c39d8049e1b9d9a7d0a804045c9e08c263ff5663cbd18c61e2
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xb1b4e90493eaab227d479d4b474eab4b7114f19230ab95a87bfb577abb0dbeed,7497537,b'',NewExchange,0x929507CD3D90Ab11eC4822E9eB5A48eb3a178F19,0x06779a9848e5Df60ce0F5f63F88c5310C4c7289C,1554324994,0x0000000000b3F879cb30FE243b4Dfee438691c04,0xe6442bef785f39a1743db77bf8b3bde7a2791ddd36523397ad4295bba0a32fb8
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xf400ff1da83616dc57eec3a0767d7594b6b27f47801c804e9519e0774d1ce689,7500415,b'',NewExchange,0xB71d0e91b4b0eDAEa879D74d20632EdafE46EF37,0x91bEDB659eE36dE892cf0D96c2ccDeBaa5A3AE07,1554363612,0x077d52B047735976dfdA76feF74d4d988AC25196,0x24e5ad8211e94a69d5031980133667a67e05a110911b4ccb76507e1a6b2618c2
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x9616e6f1e3b4dacacd2561b00e692ad9d9f9a775f76998a89bbd640ac1c20354,7501078,b'',NewExchange,0x480B971A86736448EB3cE00133008b348905ae5a,0x76d6cf3bb66aae4D852efa8c532Ec5332757cC9A,1554372698,0x08b4c866aE9D1bE56a06e0C302054B4FFe067b43,0x3b2706e73dbc778f76198a8f3f845c3001332d590bebb1ce849952c899e7f1e0
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xc674d7fe95a5fcc004bf948b9a977b294398aa72f0ddcb85a754884eeddcfda0,7508583,b'',NewExchange,0xc202026DbfAA80DBb62D90Cc645877fad70Fd19d,0x575E3FA1608EC75e20d91b383f15186d1228fe98,1554474285,0x467fB51D54d7e51eE925F7f1a81AD5f2a0211169,0xc98387c63f6cc926eb8315a48f8392eda93774f9827081724f512bbab6a538e2
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x7a1a24768d5c80dca9da60370f69f38b0839dacb74931a9d3ba623136afde011,7513911,b'',NewExchange,0xB3D8E9b03A7c5A5F6beA1EadAFA3c766316225d3,0x1D0C9989A3246eFe062B3759A341ce5f8c714235,1554545018,0x39Bb259F66E1C59d5ABEF88375979b4D20D98022,0x081ee5b1ca2ff0b01d1033366ece9361fa70b0fad6814ee73a1bb86da8b46ba9
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x9dc61dba5813b708c4c95bdcc821b91a66bdc19649d594d3702004675f42f4a7,7521332,b'',NewExchange,0xC0E77cDD039a3F731Ae0f5C6c9f4A91D4BC28880,0x025Bf0b26099c10B3F90f3a040703064FAf84aC2,1554644117,0x039B5649A59967e3e936D7471f9c3700100Ee1ab,0xc4dd6abe5195cd6e2490364e9031739f34356b56e289c7e941496dd8ad8395e2
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xa564d4e61e4d657af8cc2f18a8389750e80722a03e172f7f897b8fb61e3856d5,7523536,b'',NewExchange,0x80f0f3E1482bAB7fb6ED70185476f2FCDB596fa9,0x5bf1d533aD8b788686a1D88553c40C96505b376F,1554673187,0xd559f20296FF4895da39b5bd9ADd54b442596a61,0x65ac8cb7d22ec6e7de2f95adaf6648884a732b5fbb705f445f9a65843d5783ac
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x7b11a67f6b7d73b84cbb19477f86480930fa4d2775c315f1a600b1153a032724,7525193,b'',NewExchange,0xc462A2fd31c83f6ee220400D1506d9E9f1f4BB01,0x1e341Aa44c293d95d13d778492D417D1BE4E63D5,1554696086,0x27054b13b1B798B345b591a4d22e6562d47eA75a,0x6c5c210a7d34374aa4f8ddf3275e5cc9d9b24fe30ccb6c3a47d417b62104edb5
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x0f486114b701616a95b76302be9bb2a8ffca3546f6113831abed0f80c9146c27,7526588,b'',NewExchange,0x5388857F3607962064D0505201F3faf2d20fA4B9,0x2C8C069BC5E9fd65D5FD188D35C377B416592B1b,1554714881,0x1fddE7525783c36153a8A6b618e2B5210a23Ce37,0x02ba994f6c3099c7fb996433bf02bf62734e6fceea34f081293e871d5b9961aa
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x7e00bc97bc93810220ee6d7468d35fe6c9e0ae68eddb5bd04b4100b6cab53137,7533112,b'',NewExchange,0x60298a63804d730Bf0Fbb79d4010193D5d9b8E5D,0x02b0e3CCF41270FB5294Ec229667c56c0BB14a95,1554802254,0x7B0C06043468469967DBA22d1AF33d77d44056c8,0x8c1a0af7558d933b4ecebe59a71cf136c980f6031f323a631600e7e49f076097
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xd128e4bbd2e7de9de07db5cb4e13c307c849e1f30f59bdb58bdfd3952f945ec4,7533335,b'',NewExchange,0x0729d4D5e1956Fe977662C8e149ADfBA561f86e5,0xA84944735B66e957Fe385567dcc85975022Fe68A,1554805262,0x86aaBCc646f290b9Fc9Bd05CE17C3858d1511Da1,0x3e107553ed615a32e3349f443688d7976cc5ccbb2c8d4b21669bd076dde36388
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x61402680dba0a64234d8568ae20bf2c10d1e7ebc55f9e8351981a255a3704b48,7533406,b'',NewExchange,0x269CaC915EF69d9920a48Fd2Dc3Df5DC5941A779,0x1F6034b9Ba01faa381ADA3C2DFEB2622d9d6417F,1554806101,0x9a8c04E6166C553dc01Dd8f36B78904833baeB57,0x6f16b3e4241406f5cbbd49fab7cb7dda118843e6720c3ec9cb623c51bcfa836d
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xdc1e95349d102adccc33d0c519568b27a60b0969231af35c2180c5c12bb6255c,7535026,b'',NewExchange,0x315945Cd5C5B601643179d2803AB844e19a35fa8,0x4F532e0ae9954A85E5396F3E8d1876556317bFBA,1554827557,0x058a144951e062FC14f310057D2Fd9ef0Cf5095b,0xfd3323591a23ec59347efe1521e800e390b8acb4e49cc5ec83ab767d22a9cbed
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x1ce7a981b339d85f36023ee991df2ca7380f1028e50923faa0e6acaed812dc01,7541169,b'',NewExchange,0x83C50F91c7147d7de832d11b95404ba306b07A69,0x2A1049062c6Cfd69bd38fbaf3b0559DF1DBbc92c,1554910254,0x922aC473A3cC241fD3a0049Ed14536452D58D73c,0xb389d59260c3c308e5427d717cc077e6c999ce5bbb06358fd6638975a0c03ab5
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xfc3997cdde55eda5055e0cd4a8b4710cb72cfb64f11fe677932ef5e97ed537b5,7541605,b'',NewExchange,0x6ac136eF1856ab1F8C030B72d3B7F96580A975a3,0x4FdDeD118642d6d52885Cf896DFCd8A62D5a3a82,1554916143,0x010589B7c33034b802F7dbA2C88cc9cec0f46673,0xbf0ce23c76ee1da87e0605386275c94d1c0f466427e490bf5c9a007e3655db1f
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x264a91a66d321adc1b1fac3b6e96fdd42d5fda01ae1277e09a5199ee42032217,7549058,b'',NewExchange,0x9e6D609Ca47d524abe086c0862a3b31859fc44F8,0x1F6034b9Ba01faa381ADA3C2DFEB2622d9d6417F,1555017069,0x92dD20C7dA4d004a1A6Fc094dc7D0C7169899353,0x7b0f8f9644ca81a9b2c31b567997b2d60539cb16a37e1e82a6b1dc61b14f0f67
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xe2c01616b70c8824316af992ed32975fee566384223219507183d3fe3aa0563e,7549197,b'',NewExchange,0xB2EC66d6fcf579AF9B8035EC2cf85Df0Be8BdF82,0x1F6034b9Ba01faa381ADA3C2DFEB2622d9d6417F,1555018878,0x4aBEFcD2996073093a06e5A3Bd32acDA6b3B2235,0xbaa63a2338a4440764c0bd1ac6cee8eef06c0019866521c897184ef9194d7acb
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xd459fd1bc4d02750481e1ee08432bc865997244fa6fbf1107d975584e53de914,7552996,b'',NewExchange,0x2FeE056Acc850B614C9161c5e1FD482a93Aa896B,0x010afb8548a5D1a3a3D62f58CA0a5A1329974206,1555070159,0xf7FdA1bF4bD0B2b0DeA343D1E8E08D8B869D08Ef,0x42349ef449d06ddce716c35afc345c45dbffd17cb93ce7b9725e27468dd6b38f
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x52b83fa4f6699f572ac9e0d39dea9f42f6bb87de86702e7ed785de0d4fa884d0,7560557,b'',NewExchange,0x40c2313279a97c9551Ae3d06a274De8364d1f3E0,0xaeDC687fa5376d2Fe9D4B81EbFC8C2bA30ba54aE,1555171551,0x02F61Fd266DA6E8B102D4121f5CE7b992640CF98,0xd864769a952430f6d022e121859d60885e82f7d1e87d1baee8c78ff8feb12688
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xbcdf61dde07a590ab95584dac9cd23325f7ebc81cbca1aa331b8366a0f3c01ce,7568381,b'',NewExchange,0xc3ee3BE4F46CD5cA30406C37f074031cfE3AE181,0xDc7CdF96b4ec0fF5D90761a89B56b6a7709e5F0f,1555275624,0x41dBECc1cdC5517C6f76f6a6E836aDbEe2754DE3,0x0c40081a94037914e9adee5349535850a796c7e17afc2538ed45c4c887230385
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xaab1f331f95f4be0405bef49c0f144faadc6a080b466429bb385dc126fdba3ca,7568587,b'',NewExchange,0x82Df4774a61034381DA474Dc0B7319b44B520b8d,0xA97F26FD0cbbF848c79Bfa64fDcd51a66F6c1cBA,1555278316,0xd64794250393F825e57E0ffCcD3c75CaD4564bE3,0x669c4fe502531f601ca509e6973b1d7d951a5044426386e5a05af1887c90c90b
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xa11a33b8a2aa72d723c827ffe74406c4114ab705bf37f8b966a257e1b5498049,7568604,b'',NewExchange,0x2830B513f4AB3971e9a761803785277bA5EE4dAb,0xA97F26FD0cbbF848c79Bfa64fDcd51a66F6c1cBA,1555278562,0xEfdE86Ec7Be1A27dC1eA2A027e5E7c997af5d066,0x3485bb2c5717d80bbbae0689d1606f3808819c3251566bf0e0800466112afe87
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x96af0101fcd4f02fe828ef4d309683e2be0c2b943d9b9e676fc27956f12acb68,7569490,b'',NewExchange,0xf6c7aB80d38588A905Cadf1db03d9333CB04D177,0x027f31DA2e59aD8bfBbBd05017098A5207C1E3E8,1555291025,0xE1A0A311ADb89920816b79029484ea9b7d1eF32C,0x30a37e9855bb8857d1d2739557338d51fafcb6e9efd698480d0e0551c9179a78
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xff3ed7de0b970af8ae8d14ee2e96f713bfc7da4c744ec85051e0cca8f641144e,7572609,b'',NewExchange,0xAEb8fB9D0A3F21AB88fC12435CDC4aae13799eb6,0x13Cc9C8c34205EC40DeF6BAdF2e51A10051a537c,1555332187,0xaF1250fa68D7DECD34fD75dE8742Bc03B29BD58e,0xc357e546f08b3b53b07565eccae33efadbcf2102c4f74b208527aa5f48d49f9b
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x8a1f1f71b11002f6107ef42b851791a24e433918b75f88a0e2d7dddbb249d2ad,7575552,b'',NewExchange,0x91dEbb54De02872a259C17699D9B794Bc949fed2,0xFa4342EA863aEdfa396481B63FAe20ADa2735864,1555371973,0xaaAEBE6Fe48E54f431b0C390CfaF0b017d09D42d,0xb15c574c0276c5ab3bbcf6e6829eeadf339e99255eeccdfe8ee8c4727876a193
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x0aab2992041c2e5dbd37328ee38fca632c9674b43ced30bde8e798aea6e5e5df,7575693,b'',NewExchange,0x616c0CA2Be15D68e00C5DCa93E20c5b1F245300E,0x5C87d6b66C88BF1c162E016705B885D60c0B6EdB,1555373998,0xEA6aB13251AA6aE87475b418f529208eaE317250,0x14c07a9ad6b4f78e448ecd616641d9f1079404bc15fa09da25208cb7cfc95057
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x7aa2247e7c027c081570629649698e0155bdb6ee3b4a6043fe3d4edca7ecb179,7576780,b'',NewExchange,0x8fae74207942f3A78747740658ab63c90d8400ff,0x5C87d6b66C88BF1c162E016705B885D60c0B6EdB,1555388743,0x29c8682e6cABd9485413Cf81057fFA8fd4c399a4,0x7a1d831c30a7b6a2e72b03cc86f9ffa726800f08863e39b8dba452c0c8e6a4eb
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x2fd7f85b1c9d96cbce9a7aa19ceb6659578692898e678ab7d9f3f39d7c5b35d8,7577049,b'',NewExchange,0xf01b1232af4f94519933Dff65041227Ff52F11F9,0x26D2BF8670F93CB4789f76Df256e5E74bb6863A7,1555392351,0x4D9e23a3842fE7Eb7682B9725cF6c507C424A41B,0xeb0e27757d0305a455df002fc141131420866a7c325dbd56c3fab70a620a89b1
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x58f030c03635ace073f01245f28a76284409c884aba5c8fc8d5785a4c4ccb632,7578186,b'',NewExchange,0xe123575bF28aB05A65DE145061ba747887DeeAE3,0x9c59990ec0177d87ED7D60A56F584E6b06C639a2,1555408066,0x9AF839687F6C94542ac5ece2e317dAAE355493A1,0x85e7f8af35ca6f11d214400ac079e2e1c02fc6d88c0a22735bc02875bec51e17
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x095366babdc777cae874982189e377f989e0d641ba745fd1a07bdb5496b9f037,7583275,b'',NewExchange,0x429f18E437ED3cF1c095de37c340616842C97D20,0x783D24C7eFd9545e52d71FBb4b29c3c60582D8D6,1555476632,0xE6824483e279D967eA6F8472AcE7585862Fa1185,0x026b04a2cf2df1bfdce295b1e4b9a8dd64d17d65bba296e5c1a696b770dbc129
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x505de760b0c8d644b74f2151e50fbbd820519d447e754373ef2052b39094841b,7594674,b'',NewExchange,0xCA257D6779b153f5b3F7CFfD89e5b37529c70947,0xD3D555Bb655AcBA9452bfC6D7cEa8cC7b3628C55,1555630200,0xA35Fc5019C4dc509394Bd4d74591a0bF8852c195,0x29b17347b9c9e4175c81f960b72c9c78193bb6b6a5fd13d790b26dbfcffdbb99
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xef50da648e3ddab0d9a0120f205d7d359ae98fa0738add96fbcbd76d4a2c0822,7594678,b'',NewExchange,0x1AfC0bB4C1dB404493fEc6c2cEAbd25f1eeB0a65,0xD3D555Bb655AcBA9452bfC6D7cEa8cC7b3628C55,1555630231,0xA6c040045d962e4B8eFa00954c7d23CCd0a2b8AD,0x610170d3a2eecd32b78edd4c6d495886eeb76125b4f194c801b36e158cf115de
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x75230f84abfff2551b1226d4ba409e4e8068f27269d9b943a05585de41d85fa0,7601063,b'',NewExchange,0x61792F290e5100FBBcBb2309F03A1Bab869fb850,0x60E9762d7d29F17c017ac45Cc03ee0eb996FfDD8,1555715749,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,0xf6b7a8e7ad5652b87386995e1a4605c662c246e9cdb43d27f94d7a91b33f729a
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x3158816995b6379324b792c1d50c8e9282972c8678b66f4e990aa688f90352b2,7612029,b'',NewExchange,0x7141b573A6fb6c99c97c234c1B65e1c9696D29D1,0x2BaDC8B51518A0731660ff6D6694d3A6ac3152f6,1555863722,0x27B5B94A7269E175864d2C5E584d8f1414A2d94f,0xfe76ec8bf33ee02dd04e910ecf6a0d9dbdf8d7ad5fa2b34014f1501ee652adde
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x432728d7d44aa2470cf1da43ff0e8d950df8cc6ba9bb77641d6607e8a80c65fb,7614495,b'',NewExchange,0x9129Ad3fd905293FFCC22ff7A1ef0406CE7C0C27,0x2BaDC8B51518A0731660ff6D6694d3A6ac3152f6,1555897124,0xa538CC79644C7522cA3C1f150B4979E06Cc71804,0x427224a92dcf5b3bffb8d6ee3fcec1f750d7f1a50ac3a375c47724cfcb4aafdf
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x7af65315aaf6be3d4071e0c2399db32b134eb42e0a9fe0e2e1c6561d0acff9b3,7614609,b'',NewExchange,0x10c4bE5806878F78E6179aF6d09D035bBDAB2EC2,0xD3D555Bb655AcBA9452bfC6D7cEa8cC7b3628C55,1555898909,0x585C2cF94c41b528ec7329CBc3cdE3C4f8d268dB,0x66cd5465f63e16ab8607bef804bbd44c3ac25170bb11f5736d43223ea76fe092
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xaf49b811258d3a26e08fa7b96cfa2ddb01a40a1fd8b30398dad6c91fe8866147,7616231,b'',NewExchange,0x9394C20adca4512DfC3d3c184c648E4193462Ebb,0x2523C15dB0e3843DfC7C08772c8331Fb40CC8a0F,1555920126,0x61B2d3eA9f1c6b387C985C73d40e8fBfb284E5C7,0xdc9f9b7dcf5f052c6bf8d741c5a80f50f4494680e5f95f9caae0108e4a0dab3e
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0x46b538cee810c394ca5b027319f0df74d974c3982d27ebe6a4aaef12b43cf5e8,7616873,b'',NewExchange,0x102745B4a019D37BC342850b0C36125f1CB2858D,0x81Fc79f39e15C0585bD0d03FefBA6f47aE7D044C,1555929329,0x33aD8CCD192c2B1782b0d3E557e32a54771E16F1,0xb6a58a8b5950d4a231351cb18e12f1de19e6d887a22c32156588075b101bc2fa
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xf87faf902388b853311684f09252591a6e5edf1716c3b2ce23e61d1c628a2e80,7616925,b'',NewExchange,0x2E4D90dc7FD3D9BE8fDB6fDD4B98E2DdC2cFa607,0xbA16aAe37052751d8d2A0175a3A483629788c3E6,1555930080,0x09D8b66C48424324b25754A873e290caE5dca439,0x6acc30037ab1eb5bab4fe64184a9e2f493c570b71bb87187cacd93b5ea6409e0
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95,0xb95c0b78548c684e51728334439d01fe95e6f2647e2cbc31fcae5376a17f5bc1,7619070,b'',NewExchange,0x65b809F942B3ec5695BbF74670C3a78657168320,0x50af627e6b8Fc889B0Ffd8812198E87c78330557,1555958175,0x286BDA1413a2Df81731D4930ce2F862a35A609fE,0xa97d602284d5f4411a20704313adab7967128b05643a1056026d18c7ac1a1aff
